Year,Corp. ID,Corp Name,Sch. ID,School Name,"Took SAT
N","Graduates
N", Graduates Taking SAT,Avg  Composite (Math and Verbal),"Avg SAT
Math Score",Avg SAT Reading Score
2009-10,3160,Lanesville Community School Corp,2613,Lanesville Jr-Sr HS,31,42,73.81,942.9,465.5,477.4
2009-10,3180,North Harrison Com School Corp,2629,North Harrison High School,83,137,60.58,1017.7,508.4,509.3
2009-10,3190,South Harrison Com Schools,2640,Corydon Central High School,77,150,51.33,986.4,493.2,493.1
2009-10,3190,South Harrison Com Schools,2670,South Central Jr & Sr High School,35,63,55.56,952.6,477.1,475.4
2009-10,3295,North West Hendricks Schools,2731,Tri-West Senior High School,80,132,60.61,967.4,489.6,477.8
2009-10,3305,Brownsburg Community School Corp,2709,Brownsburg High School,311,486,63.99,1035.5,528.2,507.3
2009-10,3315,Avon Community School Corp,2737,Avon High School,339,531,63.84,1044.8,527.5,517.3
2009-10,3325,Danville Community School Corp,2741,Danville Community High School,91,168,54.17,1015.1,508.6,506.5
2009-10,3330,Plainfield Community School Corp,2749,Plainfield High School,166,298,55.70,1023.0,516.9,506.0
2009-10,3335,Mill Creek Community Sch Corp,2692,Cascade Senior High School,67,103,65.05,978.1,503.7,474.3
2009-10,3405,Blue River Valley Schools,2801,Blue River Valley Jr-Sr High Sch,27,46,58.70,1009.6,509.6,500.0
2009-10,3415,South Henry School Corp,2773,Tri Junior-Senior High School,34,64,53.13,890.9,463.5,427.4
2009-10,3435,Shenandoah School Corporation,2817,Shenandoah High School,38,99,38.38,1005.5,510.3,495.3
2009-10,3445,New Castle Community School Corp,2825,New Castle High School,111,210,52.86,989.3,495.9,493.4
2009-10,3455,C A Beard Memorial School Corp,2869,Knightstown High School,38,90,42.22,970.3,477.9,492.4
2009-10,3460,Taylor Community School Corp,2894,Taylor High School,57,96,59.38,987.0,495.3,491.8
2009-10,3470,Northwestern School Corp,2897,Northwestern Senior High School,84,130,64.62,1068.7,554.6,514.0
2009-10,3480,Eastern Howard School Corporation,2919,Eastern High School,69,99,69.70,1038.8,526.1,512.8
2009-10,3490,Western School Corporation,2921,Western High School,128,172,74.42,1054.5,540.7,513.8
2009-10,3500,Kokomo School Corporation,3013,Kokomo High School,163,343,47.52,977.7,486.5,491.2
2009-10,3625,Huntington Co Com Sch Corp,3065,Huntington North High School,189,372,50.81,1024.2,519.2,505.0
2009-10,3640,Medora Community School Corp,3093,Medora Jr & Sr High School,6,14,42.86,898.3,471.7,426.7
2009-10,3675,Seymour Community Schools,3133,Seymour Senior High School,111,262,42.37,994.7,504.4,490.3
2009-10,3695,Brownstown Cnt Com Sch Corp,3126,Brownstown Central High School,51,116,43.97,998.6,511.4,487.3
2009-10,3710,Crothersville Community Schools,3121,Crothersville Jr-Sr High School,10,34,29.41,896.0,428.0,468.0
2009-10,3785,Kankakee Valley School Corp,3181,Kankakee Valley High School,145,246,58.94,990.1,505.2,485.0
2009-10,3815,Rensselaer Central School Corp,3201,Rensselaer Central High School,55,111,49.55,956.0,483.8,472.2
2009-10,3945,Jay School Corporation,3239,Jay County High School,113,233,48.50,989.8,508.9,480.9
2009-10,3995,Madison Consolidated Schools,3309,Madison Consolidated High School,95,172,55.23,985.9,492.5,493.4
2009-10,4000,Southwestern-Jefferson Co Con,3337,Southwestern High School,57,105,54.29,939.6,463.9,475.8
2009-10,4015,Jennings County School Corporation,3345,Jennings County High School,151,308,49.03,946.7,474.2,472.5
2009-10,4145,Clark-Pleasant Community Sch Corp,3421,Whiteland Community High School,135,316,42.72,990.8,490.7,500.1
2009-10,4205,Center Grove Community School Corp,3437,Center Grove High School,350,512,68.36,1070.2,546.3,523.9
2009-10,4215,Edinburgh Community School Corp,3447,Edinburgh Community High School,34,68,50.00,894.4,454.1,440.3
2009-10,4225,Franklin Community School Corp,3445,Franklin Community High School,185,318,58.18,979.7,495.4,484.4
2009-10,4245,Greenwood Community Sch Corp,3473,Greenwood Community High Sch,143,208,68.75,1034.1,524.8,509.4
2009-10,4255,Nineveh-Hensley-Jackson United,3419,Indian Creek Sr High School,57,103,55.34,955.8,477.2,478.6
2009-10,4315,North Knox School Corp,3537,North Knox Jr-Sr High School,32,89,35.96,960.0,487.5,472.5
2009-10,4325,South Knox School Corp,3490,South Knox Middle-High School,36,77,46.75,968.1,488.3,479.7
2009-10,4335,Vincennes Community School Corp,3553,Lincoln High School,52,148,35.14,1041.9,521.7,520.2
2009-10,4345,Wawasee Community School Corp,3639,Wawasee High School,126,201,62.69,984.0,497.2,486.8
2009-10,4415,Warsaw Community Schools,3647,Warsaw Community High School,257,402,63.93,1001.4,506.6,494.7
2009-10,4445,Tippecanoe Valley School Corp,3602,Tippecanoe Valley High School,71,135,52.59,965.1,475.5,489.6
2009-10,4455,Whitko Community School Corp,9191,Whitko High School,49,115,42.61,970.2,490.6,479.6
2009-10,4515,Prairie Heights Community Sch Corp,3690,Prairie Heights Sr High School,65,120,54.17,951.8,480.3,471.5
2009-10,4525,Westview School Corporation,3697,Westview Jr-Sr High School,49,99,49.49,991.6,508.6,483.1
2009-10,4535,Lakeland School Corporation,3730,Lakeland High School,91,160,56.88,990.1,501.1,489.0
2009-10,4580,Hanover Community School Corp,3785,Hanover Central High School,86,131,65.65,982.9,491.9,491.0
2009-10,4590,River Forest Community Sch Corp,3791,River Forest High School,50,83,60.24,877.8,447.0,430.8
2009-10,4600,Merrillville Community School Corp,3809,Merrillville High School,275,464,59.27,896.5,453.7,442.8
2009-10,4615,Lake Central School Corporation,3833,Lake Central High School,444,659,67.37,1007.7,508.0,499.8
2009-10,4645,Tri-Creek School Corporation,3865,Lowell Senior High School,147,254,57.87,967.4,499.3,468.1
2009-10,4650,Lake Ridge New Tech Schools,3869,Calumet New Tech High School,74,127,58.27,883.8,440.4,443.4
2009-10,4660,Crown Point Community School Corp,3901,Crown Point High School,350,569,61.51,1024.7,522.2,502.5
2009-10,4670,School City of East Chicago,3924,East Chicago Central High School,111,169,65.68,852.9,442.5,410.4
2009-10,4680,Lake Station Community Schools,3965,Thomas A Edison Jr-Sr HS,34,65,52.31,905.0,458.8,446.2
2009-10,4690,Gary Community School Corp,4029,Lew Wallace (Sci-Tech-Eng-Math),60,114,52.63,725.8,361.8,364.0
2009-10,4690,Gary Community School Corp,4033,Theodore Roosevelt Car & Tech Acad,41,135,30.37,758.3,369.8,388.5
2009-10,4690,Gary Community School Corp,4163,West Side Leadership Academy,108,212,50.94,804.6,400.6,404.1
2009-10,4690,Gary Community School Corp,4168,Wm A Wirt/Emerson VPA,42,59,71.19,817.6,387.4,430.2
2009-10,4700,Griffith Public Schools,4173,Griffith Senior High School,161,211,76.30,957.0,485.5,471.5
2009-10,4710,School City of Hammond,4411,George Rogers Clark Md/HS,42,121,34.71,877.1,429.0,448.1
2009-10,4710,School City of Hammond,4413,Donald E Gavit Middle/High School,59,149,39.60,852.4,422.2,430.2
2009-10,4710,School City of Hammond,4415,Hammond High School,61,147,41.50,787.9,397.5,390.3
2009-10,4710,School City of Hammond,4417,Morton Senior High School,99,188,52.66,882.6,439.1,443.5
2009-10,4720,School Town of Highland,4281,Highland High School,132,253,52.17,995.2,505.9,489.2
2009-10,4730,School City of Hobart,4305,Hobart High School,139,248,56.05,951.1,474.0,477.1
2009-10,4740,School Town of Munster,4332,Munster High School,262,360,72.78,1103.9,563.4,540.5
2009-10,4760,School City of Whiting,4353,Whiting High School,48,63,76.19,899.6,448.3,451.3
2009-10,4790,Dewey Township Schools,4677,La Crosse Elem & High School,16,25,64.00,996.9,503.8,493.1
2009-10,4805,New Prairie United School Corp,4689,New Prairie High School,124,196,63.27,993.1,498.7,494.4
2009-10,4860,M S D of New Durham Township,4701,Westville High School,28,51,54.90,940.0,478.9,461.1
2009-10,4925,Michigan City Area Schools,4795,Michigan City High School,175,330,53.03,939.4,474.2,465.2
2009-10,4940,South Central Com School Corp,4737,South Central Jr-Sr High School,25,55,45.45,1019.2,505.2,514.0
2009-10,4945,LaPorte Community School Corp,4741,LaPorte High School,168,385,43.64,998.2,498.1,500.1
2009-10,5075,North Lawrence Com Schools,4911,Bedford-North Lawrence High School,170,302,56.29,1026.0,520.5,505.5
2009-10,5085,Mitchell Community Schools,4925,Mitchell High School,40,102,39.22,967.5,494.5,473.0
2009-10,5245,Frankton-Lapel Community Schools,5005,Frankton Jr-Sr High School,65,108,60.19,942.8,481.2,461.5
2009-10,5245,Frankton-Lapel Community Schools,5011,Lapel Sr High School,43,83,51.81,980.0,480.2,499.8
2009-10,5255,South Madison Com Sch Corp,5053,Pendleton Heights High School,155,251,61.75,998.0,503.5,494.5
2009-10,5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,53,111,47.75,926.0,475.1,450.9
2009-10,5275,Anderson Community School Corp,4945,Anderson High School,70,195,35.90,957.1,486.9,470.3
2009-10,5275,Anderson Community School Corp,5049,Highland Senior High School,136,218,62.39,951.3,483.6,467.6
2009-10,5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,38,87,43.68,917.4,470.5,446.8
2009-10,5300,M S D Decatur Township,5177,Decatur Central High School,156,323,48.30,944.0,476.7,467.3
2009-10,5310,Franklin Township Com Sch Corp,5193,Franklin Central High School,285,497,57.34,1009.5,505.3,504.2
2009-10,5330,M S D Lawrence Township,5275,Lawrence Central High School,299,466,64.16,976.2,486.7,489.5
2009-10,5330,M S D Lawrence Township,5276,Lawrence North High School,339,520,65.19,976.2,486.2,490.0
2009-10,5340,Perry Township Schools,5307,Perry Meridian High School,195,412,47.33,1015.0,511.2,503.8
2009-10,5340,Perry Township Schools,5309,Southport High School,190,394,48.22,960.4,486.4,474.1
2009-10,5350,M S D Pike Township,5353,Pike High School,303,615,49.27,945.0,473.8,471.2
2009-10,5360,M S D Warren Township,5361,Warren Central High School,323,677,47.71,933.2,469.8,463.3
2009-10,5370,M S D Washington Township,5451,North Central High School,457,665,68.72,1054.9,527.9,527.0
2009-10,5375,M S D Wayne Township,5213,Ben Davis High School,379,864,43.87,921.9,466.4,455.5
2009-10,5375,M S D Wayne Township,5447,Ben Davis University High School,53,79,67.09,879.2,440.4,438.9
2009-10,5380,Beech Grove City Schools,5449,Beech Grove Sr High School,67,134,50.00,973.1,492.8,480.3
2009-10,5385,Indianapolis Public Schools,5465,Arlington Community High School,18,170,10.59,755.6,372.2,383.3
2009-10,5385,Indianapolis Public Schools,5469,Arsenal Technical High School,102,325,31.38,937.2,474.4,462.7
2009-10,5385,Indianapolis Public Schools,5473,Crispus Attucks Medical Magnet HS,35,51,68.63,836.3,412.3,424.0
2009-10,5385,Indianapolis Public Schools,5477,Broad Ripple Mgnt HS for Prfm Arts,55,103,53.40,937.1,464.0,473.1
2009-10,5385,Indianapolis Public Schools,5481,Emmerich Manual High School,20,113,17.70,893.5,445.5,448.0
2009-10,5385,Indianapolis Public Schools,5483,Northwest Community High School,17,127,13.39,845.9,413.5,432.4
2009-10,5385,Indianapolis Public Schools,5631,Key Learning Community High School,14,16,87.50,815.7,380.0,435.7
2009-10,5385,Indianapolis Public Schools,5639,Thomas Carr Howe Comm High School,14,96,14.58,852.1,421.4,430.7
2009-10,5385,Indianapolis Public Schools,5643,George Washington Community HS,23,54,42.59,811.7,410.4,401.3
2009-10,5400,School Town of Speedway,5891,Speedway Senior High School,14,119,11.76,1156.4,600.0,556.4
2009-10,5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,29,55,52.73,903.8,453.8,450.0
2009-10,5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,24,44,54.55,964.2,497.9,466.3
2009-10,5480,Bremen Public Schools,5941,Bremen Senior High School,73,108,67.59,996.6,504.4,492.2
2009-10,5485,Plymouth Community School Corp,5945,Plymouth High School,152,244,62.30,1001.8,509.2,492.6
2009-10,5495,Triton School Corporation,5923,Triton Jr-Sr High School,39,78,50.00,989.5,511.8,477.7
2009-10,5520,Shoals Community School Corp,5985,Shoals Community Jr-Sr High School,17,37,45.95,947.1,471.8,475.3
2009-10,5525,Loogootee Community Sch Corp,6003,Loogootee High School,25,62,40.32,984.8,495.6,489.2
2009-10,5615,Maconaquah School Corp,6032,Maconaquah High School,77,119,64.71,985.7,500.4,485.3
2009-10,5620,North Miami Community Schools,6049,North Miami Middle/High School,39,69,56.52,947.7,482.1,465.6
2009-10,5625,Oak Hill United School Corp,6069,Oak Hill High School,81,123,65.85,946.5,475.6,471.0
2009-10,5635,Peru Community Schools,6085,Peru High School,76,153,49.67,975.1,492.4,482.8
2009-10,5705,Richland-Bean Blossom C S C,6146,Edgewood High School,110,192,57.29,987.5,493.0,494.5
2009-10,5740,Monroe County Community Sch Corp,6166,Bloomington High School South,224,341,65.69,1087.5,547.3,540.2
2009-10,5740,Monroe County Community Sch Corp,6168,Bloomington High School North,179,266,67.29,1070.8,536.0,534.9
2009-10,5835,North Montgomery Com Sch Corp,6271,North Montgomery High School,90,160,56.25,994.7,508.2,486.4
2009-10,5845,South Montgomery Com Sch Corp,6257,Southmont Sr High School,87,147,59.18,1015.9,513.8,502.1
2009-10,5855,Crawfordsville Community Schools,6277,Crawfordsville Sr High School,84,168,50.00,1010.4,514.0,496.3
2009-10,5900,Monroe-Gregg School District,6321,Monrovia High School,41,96,42.71,951.7,493.7,458.0
2009-10,5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,9,19,47.37,1012.2,497.8,514.4
2009-10,5925,M S D Martinsville Schools,6329,Martinsville High School,161,352,45.74,970.1,494.0,476.0
2009-10,5930,Mooresville Con School Corp,6369,Mooresville High School,158,290,54.48,965.6,493.0,472.6
2009-10,5945,North Newton School Corp,6411,North Newton Jr-Sr High School,64,91,70.33,895.6,458.0,437.7
2009-10,5995,South Newton School Corp,6417,South Newton Senior High School,41,58,70.69,943.2,474.9,468.3
2009-10,6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,55,91,60.44,1001.6,503.1,498.5
2009-10,6060,East Noble School Corporation,6458,East Noble High School,107,208,51.44,994.9,505.0,489.8
2009-10,6065,West Noble School Corporation,6489,West Noble High School,67,150,44.67,927.2,477.2,450.0
2009-10,6080,Rising Sun-Ohio Co Com,6513,Rising Sun High School,37,66,56.06,927.3,478.1,449.2
2009-10,6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,33,70,47.14,979.4,499.4,480.0
2009-10,6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,54,107,50.47,930.7,475.4,455.4
2009-10,6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,21,50,42.00,1018.1,511.0,507.1
2009-10,6195,Spencer-Owen Community Schools,6613,Owen Valley Community High School,71,150,47.33,969.7,477.5,492.3
2009-10,6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,36,69,52.17,941.7,474.2,467.5
2009-10,6300,Rockville Community School Corp,6637,Rockville Jr-Sr High School,45,75,60.00,940.4,465.8,474.7
2009-10,6310,Turkey Run Community Sch Corp,6649,Turkey Run Jr-Sr High School,13,31,41.94,966.2,483.8,482.3
2009-10,6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,48,96,50.00,998.3,516.5,481.9
2009-10,6340,Cannelton City Schools,6733,Cannelton Elementary & High School,0,17,0.00,***,***,***
2009-10,6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,60,100,60.00,951.8,493.2,458.7
2009-10,6445,Pike County School Corp,6763,Pike Central High School,68,142,47.89,929.3,470.4,458.8
2009-10,6460,M S D Boone Township,6813,Hebron High School,43,69,62.32,974.9,482.6,492.3
2009-10,6470,Duneland School Corporation,6925,Chesterton Senior High School,257,409,62.84,1035.5,526.7,508.8
2009-10,6510,East Porter County School Corp,6825,Morgan Township Middle/High School,32,53,60.38,979.4,484.4,495.0
2009-10,6510,East Porter County School Corp,6833,Kouts Middle/High School,30,55,54.55,1043.0,523.7,519.3
2009-10,6510,East Porter County School Corp,6849,Washington Twp Middle/High School,30,54,55.56,1003.0,510.0,493.0
2009-10,6520,Porter Township School Corp,6838,Boone Grove High School,74,123,60.16,988.2,507.3,480.9
2009-10,6530,Union Township School Corp,6841,Wheeler High School,102,152,67.11,1048.7,536.1,512.6
2009-10,6550,Portage Township Schools,6853,Portage High School,300,500,60.00,940.7,474.4,466.3
2009-10,6560,Valparaiso Community Schools,6881,Valparaiso High School,308,434,70.97,1086.5,554.9,531.6
2009-10,6590,M S D Mount Vernon,6949,Mount Vernon High School,59,164,35.98,1015.9,522.7,493.2
2009-10,6600,M S D North Posey Co Schools,6975,North Posey High School,75,120,62.50,997.9,507.6,490.3
2009-10,6610,New Harmony Town & Twp Con Sch,6993,New Harmony Elem & High Sch,6,10,60.00,826.7,408.3,418.3
2009-10,6620,Eastern Pulaski Community Sch Corp,6997,Winamac Community High School,67,108,62.04,961.0,485.1,476.0
2009-10,6630,West Central School Corp,7025,West Central Senior High School,41,62,66.13,950.0,494.6,455.4
2009-10,6705,South Putnam Community Schools,7071,South Putnam High School,51,91,56.04,973.1,486.7,486.5
2009-10,6715,North Putnam Community Schools,7061,North Putnam Sr High School,68,119,57.14,940.1,474.4,465.7
2009-10,6750,Cloverdale Community Schools,7077,Cloverdale High School,48,87,55.17,946.3,477.1,469.2
2009-10,6755,Greencastle Community School Corp,7089,Greencastle Senior High School,76,120,63.33,994.9,493.4,501.4
2009-10,6795,Union School Corporation,7119,Union Junior & High School,12,28,42.86,986.7,503.3,483.3
2009-10,6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,20,43,46.51,966.0,486.5,479.5
2009-10,6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,41,77,53.25,948.3,466.1,482.2
2009-10,6825,Randolph Central School Corp,7125,Winchester Community High School,62,111,55.86,951.1,489.0,462.1
2009-10,6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,28,54,51.85,950.4,468.2,482.1
2009-10,6865,South Ripley Com Sch Corp,7182,South Ripley High School,43,86,50.00,956.7,494.9,461.9
2009-10,6895,Batesville Community School Corp,7217,Batesville High School,126,175,72.00,999.9,504.0,496.0
2009-10,6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,30,50,60.00,993.7,511.7,482.0
